ENSG00000143196	ENSG00000054598	Pathogenic
ENSG00000165474	ENSG00000187098	Pathogenic
ENSG00000164093	ENSG00000054598	Pathogenic
ENSG00000116218	ENSG00000161270	Pathogenic
ENSG00000134250	ENSG00000128731	Pathogenic
ENSG00000150275	ENSG00000137474	Pathogenic
ENSG00000182040	ENSG00000150275	Pathogenic
ENSG00000107736	ENSG00000150275	Pathogenic
ENSG00000110887	ENSG00000142168	Pathogenic
ENSG00000107290	ENSG00000142168	Pathogenic
ENSG00000124164	ENSG00000214274	Pathogenic
ENSG00000107290	ENSG00000089280	Pathogenic
ENSG00000204843	ENSG00000107290	Pathogenic
ENSG00000120948	ENSG00000124164	Pathogenic
ENSG00000107290	ENSG00000270647	Pathogenic
ENSG00000166484	ENSG00000174469	Pathogenic
ENSG00000138829	ENSG00000103494	Pathogenic
ENSG00000136068	ENSG00000105948	Pathogenic
ENSG00000136068	ENSG00000112655	Pathogenic
ENSG00000163913	ENSG00000136068	Pathogenic
ENSG00000138821	ENSG00000166147	Pathogenic
ENSG00000136068	ENSG00000046651	Pathogenic
ENSG00000115486	ENSG00000091262	Pathogenic
ENSG00000164164	ENSG00000011275	Pathogenic
ENSG00000174804	ENSG00000162337	Pathogenic
ENSG00000162337	ENSG00000106025	Pathogenic
ENSG00000175213	ENSG00000174804	Pathogenic
ENSG00000124479	ENSG00000175213	Pathogenic
ENSG00000162337	ENSG00000124479	Pathogenic
ENSG00000091137	ENSG00000142627	Pathogenic
ENSG00000116218	ENSG00000198087	Pathogenic
ENSG00000008710	ENSG00000118762	Pathogenic
ENSG00000150893	ENSG00000133454	Pathogenic
ENSG00000163492	ENSG00000139318	Pathogenic
ENSG00000144730	ENSG00000011201	Pathogenic
ENSG00000144730	ENSG00000077782	Pathogenic
ENSG00000114554	ENSG00000187678	Pathogenic
ENSG00000123240	ENSG00000183735	Pathogenic
ENSG00000183873	ENSG00000055118	Pathogenic
ENSG00000077782	ENSG00000139318	Pathogenic
ENSG00000187678	ENSG00000139318	Pathogenic
ENSG00000187678	ENSG00000077782	Pathogenic
ENSG00000125848	ENSG00000077782	Pathogenic
ENSG00000077782	ENSG00000116014	Pathogenic
ENSG00000165802	ENSG00000077782	Pathogenic
ENSG00000011201	ENSG00000077782	Pathogenic
ENSG00000101292	ENSG00000163421	Pathogenic
ENSG00000077498	ENSG00000187098	Pathogenic
ENSG00000136931	ENSG00000169946	Pathogenic
ENSG00000156049	ENSG00000118960	Pathogenic
ENSG00000161011	ENSG00000120948	Pathogenic
ENSG00000104973	ENSG00000163050	Pathogenic
ENSG00000154309	ENSG00000164690	Pathogenic
ENSG00000103313	ENSG00000162711	Pathogenic
ENSG00000103313	ENSG00000067182	Pathogenic
ENSG00000175084	ENSG00000092529	Pathogenic
ENSG00000092054	ENSG00000118194	Pathogenic
ENSG00000106571	ENSG00000077782	Pathogenic
ENSG00000077782	ENSG00000167601	Pathogenic
ENSG00000121966	ENSG00000167601	Pathogenic
ENSG00000198570	ENSG00000089250	Pathogenic
ENSG00000172572	ENSG00000167632	Pathogenic
ENSG00000129682	ENSG00000172020	Pathogenic
ENSG00000151743	ENSG00000101384	Pathogenic
ENSG00000106571	ENSG00000109163	Pathogenic
ENSG00000147437	ENSG00000144644	Pathogenic
ENSG00000107290	ENSG00000123240	Pathogenic
ENSG00000181090	ENSG00000164073	Pathogenic
ENSG00000123240	ENSG00000100285	Pathogenic
ENSG00000110887	ENSG00000147955	Pathogenic
ENSG00000123240	ENSG00000142168	Pathogenic
ENSG00000142168	ENSG00000161011	Pathogenic
ENSG00000083937	ENSG00000100285	Pathogenic
ENSG00000065618	ENSG00000110723	Pathogenic
ENSG00000102245	ENSG00000101966	Pathogenic
ENSG00000174804	ENSG00000106025	Pathogenic
ENSG00000187240	ENSG00000137601	Pathogenic
ENSG00000174417	ENSG00000091137	Pathogenic
ENSG00000091137	ENSG00000140279	Pathogenic
ENSG00000140274	ENSG00000042832	Pathogenic
ENSG00000042832	ENSG00000140279	Pathogenic
ENSG00000115705	ENSG00000042832	Pathogenic
ENSG00000165409	ENSG00000115705	Pathogenic
ENSG00000115705	ENSG00000107249	Pathogenic
ENSG00000105991	ENSG00000165699	Pathogenic
ENSG00000114062	ENSG00000165699	Pathogenic
ENSG00000103197	ENSG00000151067	Pathogenic
ENSG00000151067	ENSG00000008086	Pathogenic
ENSG00000151067	ENSG00000165699	Pathogenic
ENSG00000165699	ENSG00000103197	Pathogenic
ENSG00000128573	ENSG00000152208	Pathogenic
ENSG00000165699	ENSG00000152208	Pathogenic
ENSG00000151067	ENSG00000169057	Pathogenic
ENSG00000151067	ENSG00000105991	Pathogenic
ENSG00000114062	ENSG00000103197	Pathogenic
ENSG00000157087	ENSG00000107736	Pathogenic
ENSG00000168269	ENSG00000091137	Pathogenic
ENSG00000188153	ENSG00000130702	Pathogenic
ENSG00000180900	ENSG00000075275	Pathogenic
ENSG00000161202	ENSG00000075275	Pathogenic
ENSG00000180900	ENSG00000112655	Pathogenic
ENSG00000165802	ENSG00000011201	Pathogenic
ENSG00000169836	ENSG00000165802	Pathogenic
ENSG00000136997	ENSG00000135446	Pathogenic
ENSG00000117335	ENSG00000125730	Pathogenic
ENSG00000110719	ENSG00000103249	Pathogenic
ENSG00000165409	ENSG00000140279	Pathogenic
ENSG00000042832	ENSG00000165409	Pathogenic
ENSG00000096696	ENSG00000173801	Pathogenic
ENSG00000180509	ENSG00000055118	Pathogenic
ENSG00000152580	ENSG00000130653	Pathogenic
ENSG00000196557	ENSG00000069020	Pathogenic
ENSG00000144285	ENSG00000069020	Pathogenic
ENSG00000069020	ENSG00000171723	Pathogenic
ENSG00000006283	ENSG00000184156	Pathogenic
ENSG00000140279	ENSG00000140274	Pathogenic
ENSG00000053747	ENSG00000135925	Pathogenic
ENSG00000042832	ENSG00000136352	Pathogenic
ENSG00000101384	ENSG00000165409	Pathogenic
ENSG00000107249	ENSG00000140279	Pathogenic
ENSG00000165409	ENSG00000178919	Pathogenic
ENSG00000107249	ENSG00000125618	Pathogenic
ENSG00000140279	ENSG00000115705	Pathogenic
ENSG00000042832	ENSG00000091137	Pathogenic
ENSG00000115423	ENSG00000122735	Pathogenic
ENSG00000039139	ENSG00000115423	Pathogenic
ENSG00000125378	ENSG00000276644	Pathogenic
ENSG00000151067	ENSG00000183873	Pathogenic
ENSG00000135486	ENSG00000123240	Pathogenic
ENSG00000112367	ENSG00000107290	Pathogenic
ENSG00000107290	ENSG00000214274	Pathogenic
ENSG00000136931	ENSG00000147465	Pathogenic
ENSG00000136574	ENSG00000138039	Pathogenic
ENSG00000136695	ENSG00000118503	Pathogenic
ENSG00000081479	ENSG00000083857	Pathogenic
ENSG00000075275	ENSG00000108641	Pathogenic
ENSG00000139174	ENSG00000138002	Pathogenic
ENSG00000259207	ENSG00000101162	Pathogenic
ENSG00000144908	ENSG00000120265	Pathogenic
ENSG00000185920	ENSG00000166341	Pathogenic
ENSG00000143816	ENSG00000124875	Pathogenic
ENSG00000110203	ENSG00000144908	Pathogenic
ENSG00000196159	ENSG00000104884	Pathogenic
ENSG00000164690	ENSG00000166341	Pathogenic
ENSG00000107611	ENSG00000073050	Pathogenic
ENSG00000169071	ENSG00000117713	Pathogenic
ENSG00000183579	ENSG00000101115	Pathogenic
ENSG00000120057	ENSG00000196159	Pathogenic
ENSG00000177000	ENSG00000178445	Pathogenic
ENSG00000183579	ENSG00000196159	Pathogenic
ENSG00000164867	ENSG00000171105	Pathogenic
ENSG00000134317	ENSG00000136371	Pathogenic
ENSG00000145692	ENSG00000135903	Pathogenic
ENSG00000117713	ENSG00000143816	Pathogenic
ENSG00000123453	ENSG00000132423	Pathogenic
ENSG00000135862	ENSG00000083307	Pathogenic
ENSG00000101444	ENSG00000180900	Pathogenic
ENSG00000143126	ENSG00000112655	Pathogenic
ENSG00000107404	ENSG00000165821	Pathogenic
ENSG00000008083	ENSG00000196159	Pathogenic
ENSG00000152990	ENSG00000119888	Pathogenic
ENSG00000116962	ENSG00000144908	Pathogenic
ENSG00000007171	ENSG00000159131	Pathogenic
ENSG00000145692	ENSG00000176974	Pathogenic
ENSG00000075275	ENSG00000171428	Pathogenic
ENSG00000073050	ENSG00000106078	Pathogenic
ENSG00000164867	ENSG00000169071	Pathogenic
ENSG00000111640	ENSG00000169071	Pathogenic
ENSG00000141510	ENSG00000035928	Pathogenic
ENSG00000196159	ENSG00000164741	Pathogenic
ENSG00000156925	ENSG00000160200	Pathogenic
ENSG00000095015	ENSG00000136931	Pathogenic
ENSG00000138061	ENSG00000164093	Pathogenic
ENSG00000109163	ENSG00000116014	Pathogenic
ENSG00000167077	ENSG00000120498	Pathogenic
ENSG00000024048	ENSG00000156219	Pathogenic
ENSG00000177731	ENSG00000171551	Pathogenic
ENSG00000133454	ENSG00000198838	Pathogenic
ENSG00000183091	ENSG00000165175	Pathogenic
ENSG00000163359	ENSG00000138829	Pathogenic
ENSG00000133103	ENSG00000160563	Pathogenic
ENSG00000133116	ENSG00000148606	Pathogenic
ENSG00000187678	ENSG00000075213	Pathogenic
ENSG00000101292	ENSG00000011275	Pathogenic
ENSG00000147955	ENSG00000161011	Pathogenic
ENSG00000162063	ENSG00000155980	Pathogenic
ENSG00000137601	ENSG00000183735	Pathogenic
ENSG00000100285	ENSG00000030582	Pathogenic
ENSG00000105711	ENSG00000167371	Pathogenic
ENSG00000196586	ENSG00000162676	Pathogenic
ENSG00000171316	ENSG00000101292	Pathogenic
ENSG00000106991	ENSG00000071054	Pathogenic
ENSG00000145715	ENSG00000100234	Pathogenic
ENSG00000175356	ENSG00000106991	Pathogenic
ENSG00000005102	ENSG00000129152	Pathogenic
ENSG00000129152	ENSG00000147223	Pathogenic
ENSG00000148400	ENSG00000145147	Pathogenic
ENSG00000138798	ENSG00000167601	Pathogenic
ENSG00000189056	ENSG00000188766	Pathogenic
ENSG00000064309	ENSG00000171316	Pathogenic
ENSG00000120008	ENSG00000189056	Pathogenic
ENSG00000099250	ENSG00000011201	Pathogenic
ENSG00000101292	ENSG00000198793	Pathogenic
ENSG00000171316	ENSG00000138798	Pathogenic
ENSG00000154134	ENSG00000101292	Pathogenic
ENSG00000105880	ENSG00000101292	Pathogenic
ENSG00000019991	ENSG00000101292	Pathogenic
ENSG00000109163	ENSG00000138623	Pathogenic
ENSG00000171316	ENSG00000178568	Pathogenic
ENSG00000101292	ENSG00000144730	Pathogenic
ENSG00000101292	ENSG00000184349	Pathogenic
ENSG00000146648	ENSG00000017427	Pathogenic
ENSG00000189056	ENSG00000171316	Pathogenic
ENSG00000187323	ENSG00000146648	Pathogenic
ENSG00000189056	ENSG00000011201	Pathogenic
ENSG00000007372	ENSG00000017427	Pathogenic
ENSG00000075213	ENSG00000036828	Pathogenic
ENSG00000167601	ENSG00000145147	Pathogenic
ENSG00000189056	ENSG00000115827	Pathogenic
ENSG00000164050	ENSG00000128342	Pathogenic
ENSG00000101292	ENSG00000104826	Pathogenic
ENSG00000104826	ENSG00000138623	Pathogenic
ENSG00000104826	ENSG00000118257	Pathogenic
ENSG00000109163	ENSG00000092445	Pathogenic
ENSG00000136160	ENSG00000089250	Pathogenic
ENSG00000171316	ENSG00000165802	Pathogenic
ENSG00000259384	ENSG00000101292	Pathogenic
ENSG00000105880	ENSG00000171316	Pathogenic
ENSG00000174684	ENSG00000187323	Pathogenic
ENSG00000178568	ENSG00000189056	Pathogenic
ENSG00000145147	ENSG00000138623	Pathogenic
ENSG00000104826	ENSG00000112964	Pathogenic
ENSG00000171316	ENSG00000114554	Pathogenic
ENSG00000147437	ENSG00000077782	Pathogenic
ENSG00000237651	ENSG00000187098	Pathogenic
ENSG00000136695	ENSG00000058262	Pathogenic
ENSG00000156298	ENSG00000165282	Pathogenic
ENSG00000148204	ENSG00000125124	Pathogenic
ENSG00000140650	ENSG00000179941	Pathogenic
ENSG00000140521	ENSG00000198951	Pathogenic
ENSG00000054983	ENSG00000152661	Pathogenic
ENSG00000284194	ENSG00000128602	Pathogenic
ENSG00000213689	ENSG00000169126	Pathogenic
ENSG00000155657	ENSG00000168538	Pathogenic
ENSG00000197635	ENSG00000169432	Pathogenic
ENSG00000135925	ENSG00000070018	Pathogenic
ENSG00000270647	ENSG00000030582	Pathogenic
ENSG00000142168	ENSG00000106105	Pathogenic
ENSG00000106105	ENSG00000137601	Pathogenic
ENSG00000112367	ENSG00000137601	Pathogenic
ENSG00000110887	ENSG00000161011	Pathogenic
ENSG00000196557	ENSG00000137601	Pathogenic
ENSG00000122359	ENSG00000178568	Pathogenic
ENSG00000135100	ENSG00000106633	Pathogenic
ENSG00000170927	ENSG00000008710	Pathogenic
ENSG00000092054	ENSG00000148677	Pathogenic
ENSG00000092054	ENSG00000154358	Pathogenic
ENSG00000178209	ENSG00000154358	Pathogenic
ENSG00000138131	ENSG00000196569	Pathogenic
ENSG00000119392	ENSG00000123240	Pathogenic
ENSG00000111700	ENSG00000134538	Pathogenic
ENSG00000132600	ENSG00000142798	Pathogenic
ENSG00000113721	ENSG00000168575	Pathogenic
ENSG00000143847	ENSG00000140521	Pathogenic
ENSG00000053747	ENSG00000196878	Pathogenic
ENSG00000146950	ENSG00000137474	Pathogenic
ENSG00000137474	ENSG00000006611	Pathogenic
ENSG00000175054	ENSG00000140521	Pathogenic
ENSG00000130385	ENSG00000164404	Pathogenic
ENSG00000066923	ENSG00000106410	Pathogenic
ENSG00000138039	ENSG00000100918	Pathogenic
ENSG00000188157	ENSG00000147852	Pathogenic
ENSG00000187741	ENSG00000073282	Pathogenic
ENSG00000189056	ENSG00000064218	Pathogenic
ENSG00000108840	ENSG00000127914	Pathogenic
ENSG00000187634	ENSG00000160883	Pathogenic
ENSG00000100814	ENSG00000119684	Pathogenic
ENSG00000057468	ENSG00000231852	Pathogenic
ENSG00000187634	ENSG00000142173	Pathogenic
ENSG00000180998	ENSG00000189056	Pathogenic
ENSG00000131748	ENSG00000077782	Pathogenic
ENSG00000091137	ENSG00000165409	Pathogenic
ENSG00000140254	ENSG00000101384	Pathogenic
ENSG00000140279	ENSG00000134690	Pathogenic
ENSG00000042832	ENSG00000120093	Pathogenic
ENSG00000140279	ENSG00000120093	Pathogenic
ENSG00000104313	ENSG00000140279	Pathogenic
ENSG00000104313	ENSG00000042832	Pathogenic
ENSG00000042832	ENSG00000183072	Pathogenic
ENSG00000104826	ENSG00000077782	Pathogenic
ENSG00000077782	ENSG00000169297	Pathogenic
ENSG00000101292	ENSG00000100146	Pathogenic
ENSG00000171316	ENSG00000075213	Pathogenic
ENSG00000171316	ENSG00000170381	Pathogenic
ENSG00000120008	ENSG00000075213	Pathogenic
ENSG00000104899	ENSG00000253293	Pathogenic
ENSG00000170275	ENSG00000104899	Pathogenic
ENSG00000103313	ENSG00000104899	Pathogenic
ENSG00000162552	ENSG00000125107	Pathogenic
ENSG00000162552	ENSG00000103313	Pathogenic
ENSG00000185960	ENSG00000197324	Pathogenic
ENSG00000206557	ENSG00000158955	Pathogenic
ENSG00000204983	ENSG00000141646	Pathogenic
ENSG00000197912	ENSG00000168000	Pathogenic
ENSG00000197912	ENSG00000021574	Pathogenic
ENSG00000197912	ENSG00000141837	Pathogenic
ENSG00000163629	ENSG00000139626	Pathogenic
ENSG00000006282	ENSG00000136457	Pathogenic
ENSG00000122971	ENSG00000093144	Pathogenic
ENSG00000074047	ENSG00000077782	Pathogenic
ENSG00000171316	ENSG00000121454	Pathogenic
ENSG00000171316	ENSG00000077782	Pathogenic
ENSG00000109163	ENSG00000120008	Pathogenic
ENSG00000175426	ENSG00000109163	Pathogenic
ENSG00000171316	ENSG00000109163	Pathogenic
ENSG00000120008	ENSG00000147437	Pathogenic
ENSG00000101292	ENSG00000074047	Pathogenic
ENSG00000074047	ENSG00000164093	Pathogenic
ENSG00000169297	ENSG00000101292	Pathogenic
ENSG00000091137	ENSG00000115705	Pathogenic
ENSG00000101292	ENSG00000163492	Pathogenic
ENSG00000053918	ENSG00000180509	Pathogenic
ENSG00000183873	ENSG00000180509	Pathogenic
ENSG00000152910	ENSG00000204290	Neutral
ENSG00000241322	ENSG00000177535	Neutral
ENSG00000162896	ENSG00000183160	Neutral
ENSG00000196497	ENSG00000105321	Neutral
ENSG00000152061	ENSG00000120253	Neutral
ENSG00000183067	ENSG00000166152	Neutral
ENSG00000213085	ENSG00000008516	Neutral
ENSG00000159885	ENSG00000116833	Neutral
ENSG00000157326	ENSG00000187105	Neutral
ENSG00000115946	ENSG00000141200	Neutral
ENSG00000132792	ENSG00000102393	Neutral
ENSG00000083535	ENSG00000116871	Neutral
ENSG00000183963	ENSG00000066739	Neutral
ENSG00000139233	ENSG00000122729	Neutral
ENSG00000254402	ENSG00000167916	Neutral
ENSG00000072195	ENSG00000167755	Neutral
ENSG00000137571	ENSG00000182957	Neutral
ENSG00000083520	ENSG00000100038	Neutral
ENSG00000144406	ENSG00000179044	Neutral
ENSG00000198646	ENSG00000178234	Neutral
ENSG00000156136	ENSG00000005471	Neutral
ENSG00000066933	ENSG00000124257	Neutral
ENSG00000150750	ENSG00000144935	Neutral
ENSG00000168710	ENSG00000074771	Neutral
ENSG00000168615	ENSG00000140451	Neutral
ENSG00000136848	ENSG00000152104	Neutral
ENSG00000227057	ENSG00000071909	Neutral
ENSG00000142599	ENSG00000183378	Neutral
ENSG00000119723	ENSG00000139304	Neutral
ENSG00000167880	ENSG00000116478	Neutral
ENSG00000140455	ENSG00000135912	Neutral
ENSG00000166436	ENSG00000122367	Neutral
ENSG00000143952	ENSG00000137274	Neutral
ENSG00000183833	ENSG00000014914	Neutral
ENSG00000049167	ENSG00000154920	Neutral
ENSG00000112159	ENSG00000168569	Neutral
ENSG00000102595	ENSG00000070061	Neutral
ENSG00000161664	ENSG00000133739	Neutral
ENSG00000204396	ENSG00000163395	Neutral
ENSG00000133742	ENSG00000185038	Neutral
ENSG00000205639	ENSG00000144406	Neutral
ENSG00000174844	ENSG00000149403	Neutral
ENSG00000168477	ENSG00000185640	Neutral
ENSG00000170606	ENSG00000186951	Neutral
ENSG00000149262	ENSG00000063176	Neutral
ENSG00000159423	ENSG00000023839	Neutral
ENSG00000112137	ENSG00000172766	Neutral
ENSG00000104687	ENSG00000118729	Neutral
ENSG00000121764	ENSG00000163867	Neutral
ENSG00000188266	ENSG00000116752	Neutral
ENSG00000157064	ENSG00000083099	Neutral
ENSG00000104324	ENSG00000153113	Neutral
ENSG00000107864	ENSG00000198783	Neutral
ENSG00000132824	ENSG00000198682	Neutral
ENSG00000143107	ENSG00000196578	Neutral
ENSG00000173442	ENSG00000132274	Neutral
ENSG00000143537	ENSG00000170044	Neutral
ENSG00000078579	ENSG00000170454	Neutral
ENSG00000255307	ENSG00000143669	Neutral
ENSG00000105695	ENSG00000162542	Neutral
ENSG00000129493	ENSG00000164161	Neutral
ENSG00000070610	ENSG00000105738	Neutral
ENSG00000115109	ENSG00000109265	Neutral
ENSG00000180433	ENSG00000167755	Neutral
ENSG00000110799	ENSG00000165730	Neutral
ENSG00000138109	ENSG00000215018	Neutral
ENSG00000181826	ENSG00000143382	Neutral
ENSG00000170920	ENSG00000143952	Neutral
ENSG00000127481	ENSG00000151465	Neutral
ENSG00000188266	ENSG00000131788	Neutral
ENSG00000136717	ENSG00000110799	Neutral
ENSG00000091136	ENSG00000108784	Neutral
ENSG00000196539	ENSG00000136205	Neutral
ENSG00000174255	ENSG00000143536	Neutral
ENSG00000121764	ENSG00000178404	Neutral
ENSG00000100813	ENSG00000151835	Neutral
ENSG00000155087	ENSG00000116260	Neutral
ENSG00000091986	ENSG00000157766	Neutral
ENSG00000182533	ENSG00000154920	Neutral
ENSG00000090530	ENSG00000156194	Neutral
ENSG00000006555	ENSG00000135362	Neutral
ENSG00000182263	ENSG00000148219	Neutral
ENSG00000067704	ENSG00000259494	Neutral
ENSG00000204021	ENSG00000158816	Neutral
ENSG00000115970	ENSG00000212916	Neutral
ENSG00000158486	ENSG00000179636	Neutral
ENSG00000116005	ENSG00000168014	Neutral
ENSG00000165323	ENSG00000180758	Neutral
ENSG00000135362	ENSG00000141338	Neutral
ENSG00000168702	ENSG00000070610	Neutral
ENSG00000125386	ENSG00000198677	Neutral
ENSG00000144452	ENSG00000133742	Neutral
ENSG00000213563	ENSG00000116005	Neutral
ENSG00000165899	ENSG00000174343	Neutral
ENSG00000088280	ENSG00000184730	Neutral
ENSG00000116005	ENSG00000179057	Neutral
ENSG00000162896	ENSG00000168569	Neutral
ENSG00000101958	ENSG00000134569	Neutral
ENSG00000101474	ENSG00000114439	Neutral
ENSG00000198911	ENSG00000132300	Neutral
ENSG00000165671	ENSG00000170606	Neutral
ENSG00000172476	ENSG00000180891	Neutral
ENSG00000181649	ENSG00000186952	Neutral
ENSG00000141540	ENSG00000112297	Neutral
ENSG00000185339	ENSG00000130783	Neutral
ENSG00000204962	ENSG00000204290	Neutral
ENSG00000167355	ENSG00000241878	Neutral
ENSG00000163491	ENSG00000112038	Neutral
ENSG00000158296	ENSG00000141012	Neutral
ENSG00000164597	ENSG00000100503	Neutral
ENSG00000178922	ENSG00000011132	Neutral
ENSG00000213085	ENSG00000154485	Neutral
ENSG00000163395	ENSG00000205846	Neutral
ENSG00000162300	ENSG00000186952	Neutral
ENSG00000180758	ENSG00000058453	Neutral
ENSG00000174844	ENSG00000128596	Neutral
ENSG00000165970	ENSG00000138448	Neutral
ENSG00000204538	ENSG00000120137	Neutral
ENSG00000072840	ENSG00000254986	Neutral
ENSG00000135912	ENSG00000187170	Neutral
ENSG00000166024	ENSG00000080823	Neutral
ENSG00000116147	ENSG00000085465	Neutral
ENSG00000171505	ENSG00000100504	Neutral
ENSG00000164946	ENSG00000142973	Neutral
ENSG00000198707	ENSG00000188554	Neutral
ENSG00000104760	ENSG00000151779	Neutral
ENSG00000091128	ENSG00000102780	Neutral
ENSG00000127377	ENSG00000175564	Neutral
ENSG00000160145	ENSG00000157654	Neutral
